Outlet Code,Outlet Name,Sap No,Freezer Model,SCAN Location Latitude,SCAN Location Longitude
HUL-I170105P2653-P2653,SACHIN GENERAL STORE(TURBE),400100382234,W425G - WESTERN 425L GLASSTOP,19.0698119,73.0156691
HUL-I10C162P1955-P1955,SHREE SHYAM ICECREAM,400100272766,W525G - WESTERN 525L GLASSTOP,19.2489744,73.0112824
HUL-I10C162P3229-P3229,Hanuman Sweet,400100322156,W325G - WESTERN 325L GLASSTOP,19.1867549,73.0486004
HUL-I134490P9032-P9032,Real Pharmacy And Supermart,400100324838,W525G - WESTERN 525L GLASSTOP,19.1270312,72.8291029
HUL-I170029P4664-P4664,FOR KUMAR ICE CREAM,30028019,VT3 - NUCAB 400L GLASSTOP,19.2386169,73.1273462
HUL- I133831P523-P523,DAY PLUS NIGHT MOHAN MEDICURE,30114107,W425G - WESTERN 425L GLASSTOP,19.1282686,72.8255901
HUL-I134859P928-P928,Reliance Retail Limited (trubhe),400100339433,W325G - WESTERN 325L GLASSTOP,19.0819357,73.015764
HUL-I170029P1849-P1849,WELLNESS FOREVER MEDICAL,400100269489,W525G - WESTERN 525L GLASSTOP,19.237315,73.125854
HUL-I10C159P4094-P4094,Aravi Kirana Store Turbe,400100380065,W425G - WESTERN 425L GLASSTOP,19.0774754,73.015641
HUL-I10A438P12737144-P12737144,MS RISHI DAIRY,400100324601,W425G - WESTERN 425L GLASSTOP,19.4597623,72.8096868
HUL-I10A301P11260-P11260,KIRTI PAN & COLD DRINKS,30066545,W425G - WESTERN 425L GLASSTOP,19.1835088,73.0555319
HUL-I10C032P6283-P6283,SShiva Sagar Pure Veg,400100403390,W325G - WESTERN 325L GLASSTOP,19.2364468,73.1312344
HUL-I10A438P12736726-P12736726,NEW SHIV SHAKTI GEN STORE,400100286756,W325G - WESTERN 325L GLASSTOP,19.4623393,72.8082208
HUL-I134490P2970-P2970,NOBLE PLUS (VLP-W),400100384800,W425G - WESTERN 425L GLASSTOP,19.1028954,72.8365929
HUL-I10C162P2474-P2474,GORAKHNATH KIRANA AND BAKERY,400100292678,W425G - WESTERN 425L GLASSTOP,19.1818534,73.0592665
HUL-I10A438P12736508-P12736508,SHIV SHAKTI KIRANA STORE,400100215527,W325G - WESTERN 325L GLASSTOP,19.4621475,72.8094391
HUL-I10A301P10955-P10955,SADGURU DIET SERVICES,30050744,W425G - WESTERN 425L GLASSTOP,19.2393794,73.1292236
HUL-I134490P10185-P10185,Shree Bapu General Store,400100384515,W425G - WESTERN 425L GLASSTOP,19.2572685,72.8672905
HUL-I10A438P12736482-P12736482,SHREE SAI MEDICAL STORE,400100252655,W325G - WESTERN 325L GLASSTOP,19.4629494,72.8068509
HUL-I134490P2953-P2953,NEHRU NAGAR MINI MARKET (VLP-W),400100324539,W325G - WESTERN 325L GLASSTOP,19.1020094,72.8338707
HUL-I10A304P3761-P3761,Shree Ramdev Medical,400100215490,W325G - WESTERN 325L GLASSTOP,19.2077898,73.1556278
HUL-I10A304P3738-P3738,J .P.Dry Fruits And General Store,400100256256,W425G - WESTERN 425L GLASSTOP,19.2112876,73.1546811
HUL-I10A451P9842-P9842,Sai Restaurant Sakinaka,400100335979,W425G - WESTERN 425L GLASSTOP,19.0971366,72.865282
HUL-I134490P9878-P9878,Quality Dry Fruits,400100341336,W425G - WESTERN 425L GLASSTOP,19.3923986,72.8623706
HUL-I10A438P12733942-P12733942,STAR BAZAR,30129582,W325G - WESTERN 325L GLASSTOP,19.468331,72.8084603
HUL-I134490P9990-P9990,PRINCE FOODS,400100370171,W325G - WESTERN 325L GLASSTOP,19.2466731,72.8672404
HUL-I10A438P12736110-P12736110,ANNAPURNA GENERAL STORES,30077602,XS550 - XING XING 475L GLASSTOP,19.4680888,72.8089597
HUL-I10A451P10127-P10127,AAI Ji Gen Store,400100369862,W325G - WESTERN 325L GLASSTOP,19.0990321,72.8549631
HUL-I10C181P1969-P1969,LAZEEZ RESTURANT,30130442,W325G - WESTERN 325L GLASSTOP,19.2082662,73.1619712
HUL-I10C181P3072-P3072,Mere Sai,400100322291,W525G - WESTERN 525L GLASSTOP,19.2055487,73.1656878
HUL-I10C181P3138-P3138,Ms Ganesh Kripa,30153214,W425G - WESTERN 425L GLASSTOP,19.2069867,73.162038
HUL-I134490P9440-P9440,PRATIK DAIRY,30100158,W425G - WESTERN 425L GLASSTOP,19.2407256,72.859601
HUL-I134490P8825-P8825,NEW TIRUPATI MEDICO,400100229241,W325G - WESTERN 325L GLASSTOP,19.2441474,72.861976
HUL-I134490P10069-P10069,Bethel Store,400100385722,W225G - WESTERN 225L GLASSTOP,19.2126422,72.854566
HUL-I134490P10105-P10105,Bholenath Medical And General Store,400100389590,W225G - WESTERN 225L GLASSTOP,19.2129402,72.8559258
HUL-I10A442P103-P103,BHARAT DUGDHAALAAY-MUMBAI,30081565,W425G - WESTERN 425L GLASSTOP,19.2125862,72.8569138
HUL-I134490P10006-P10006,Balaji Medical And General Store,400100375048,W425G - WESTERN 425L GLASSTOP,19.2132285,72.862381
HUL-I134490P10025-P10025,VIPUL DRY FRUITS AND GENERAL STORE,400100386068,W525G - WESTERN 525L GLASSTOP,19.2104864,72.8629017
HUL-I134490P9810-P9810,Somya Wholesale & Retail,400100324527,W325G - WESTERN 325L GLASSTOP,19.2105235,72.8612254
HUL-I134490P9458-P9458,SHREE MART,30155008,W425G - WESTERN 425L GLASSTOP,19.2124425,72.8655475
HUL-I134490P9624-P9624,S. N. Medicos,400100269016,W425G - WESTERN 425L GLASSTOP,19.2128545,72.8693887
HUL-I134490P11122-P11122,Sainath Snacks Corner,400100290131,W425G - WESTERN 425L GLASSTOP,19.2509143,72.8657044
HUL-I134490P8788-P8788,MS Dwarka Dairy,400100220282,W425G - WESTERN 425L GLASSTOP,19.2161837,72.8669838
HUL-I134490P10016-P10016,Surbhi,400100372132,W425G - WESTERN 425L GLASSTOP,19.2173863,72.8672029
HUL-I10A451P9869-P9869,New Om Sai General Store,400100335897,W325G - WESTERN 325L GLASSTOP,19.1320443,72.8761308
HUL-I10A451P9325-P9325,AMBIKA SUPER MARKET,400100251843,W325G - WESTERN 325L GLASSTOP,19.1321646,72.8756786
HUL-I10C140P7377-P7377,PRIYANSH GENERAL KIRANA STORE,400100261972,W325G - WESTERN 325L GLASSTOP,18.9758874,73.063792
HUL-I10C181P2435-P2435,MATAJI MEDICAL AND GENERAL STORE,400100281953,W325G - WESTERN 325L GLASSTOP,19.145766,73.2480043
HUL-I10A451P9870-P9870,Shree Devnarayan Dairy Sweets And Farsan Mart,400100220093,W425G - WESTERN 425L GLASSTOP,19.1320361,72.8759341
HUL-I10A421P6660-P6660,Rehmat Cafe,400100375080,W425G - WESTERN 425L GLASSTOP,19.0385515,72.8510481
HUL-I10C181P3187-P3187,Jai Bhole Gen Store,400100335542,W425G - WESTERN 425L GLASSTOP,19.2074351,73.15549
HUL-I10A451P9830-P9830,Rajeswar Oil Depot,400100331465,W325G - WESTERN 325L GLASSTOP,19.1304567,72.87073
HUL-I10C181P2106-P2106,AAI Kirana Store,30001134,VT2 - NUCAB 300L GLASSTOP,19.2110936,73.1513871
HUL-I10A451P10057-P10057,SARASWATI STORES,400100385674,W225G - WESTERN 225L GLASSTOP,19.1222435,72.8605829
HUL-I10A421P6358-P6358,Premsagar Medical And General Stores,30082426,W425G - WESTERN 425L GLASSTOP,19.039042,72.8520827
HUL-I10A421P1218-P1218,NEW VISHAL CHEMIST & GENERAL STORES,30114205,W325G - WESTERN 325L GLASSTOP,19.0387358,72.8540919
HUL-I10A421P1496-P1496,M I MEDICAL AND GENERAL STORE,400100386563,W525G - WESTERN 525L GLASSTOP,19.0378529,72.8557296
HUL-I170108P3652-P3652,Sultan General Store (dharavi),30030233,VT2 - NUCAB 300L GLASSTOP,19.0404177,72.8503927
HUL-I10A421P6310-P6310,MAA JAGDAMBA MEDICAL STORE,30062687,XS150 - XING XING 100L GLASSTOP,19.0458337,72.8562128
HUL-I10A421P6272-P6272,NOOR MEDICAL AND GENERAL STORE,30062634,W425G - WESTERN 425L GLASSTOP,19.044734,72.8588574
HUL-I10C181P2274-P2274,Shree Satguru Kurpa Raswanti Ghruh IceCream Corner,400100111449,VT3 - NUCAB 400L GLASSTOP,19.2530845,73.3902951
HUL-I10A304P975-P975,Murbadkar Amritulya,30012736,VT3 - NUCAB 400L GLASSTOP,19.2586374,73.3891887
HUL-I10C032P6237-P6237,Saniya Kirana Store,400100390028,W225G - WESTERN 225L GLASSTOP,19.2925493,73.223064
HUL-I1701071102-1102,SARSWATI JUICE CENTER (KAN-W),400100322292,W525G - WESTERN 525L GLASSTOP,19.2106328,72.8404682
HUL-I134524P700-P700,MAHESH COLD DRINK CENTER,30027392,VT3 - NUCAB 400L GLASSTOP,19.4531352,72.8090256
HUL-I10C032P6130-P6130,Nirmala Store,30095267,W425G - WESTERN 425L GLASSTOP,19.3098586,73.2186031
HUL-I134490P2722-P2722,MIRZA GENERAL STORE (AND-W),30114265,W325G - WESTERN 325L GLASSTOP,19.1169373,72.8388348
HUL-I134490P6243-P6243,SHIV SHAKTI DAIRY FARM (AND-W),30037081,VT2 - NUCAB 300L GLASSTOP,19.1137086,72.8393232
HUL-I10C032P6236-P6236,Saurabh Kirana,400100390019,W225G - WESTERN 225L GLASSTOP,19.2988622,73.2232153
HUL-I134524P796-P796,DAVIDS RESTAURENT,30027382,VT3 - NUCAB 400L GLASSTOP,19.4420721,72.784151
HUL-I10A008P448645-P448645,AREEBA GENERAL STORE,400100268118,W425G - WESTERN 425L GLASSTOP,19.1825139,72.8134392
HUL-I10C032P6204-P6204,Vaibhav Medical,400100384255,W425G - WESTERN 425L GLASSTOP,19.2994983,73.2249467
HUL-I10A438P12736433-P12736433,MS HOTEL XTREME,400100255870,W425G - WESTERN 425L GLASSTOP,19.4404208,72.7831899
HUL-I10A008P448258-P448258,NEW PLAZA MEDICAL & GEN.STORES,400100322046,W325G - WESTERN 325L GLASSTOP,19.176111,72.8096654
HUL-I10A438P12736891-P12736891,Emmanuel Enterprises,400100287552,W425G - WESTERN 425L GLASSTOP,19.4434258,72.7825838
HUL-I10C032P6117-P6117,Om Sai Enterprises,400100370166,W325G - WESTERN 325L GLASSTOP,19.2982607,73.2280508
HUL-I10A301P12199-P12199,Shri Ram Dairy Farm,400100214981,W325G - WESTERN 325L GLASSTOP,18.9584657,73.1420299
HUL-I10A438P12736646-P12736646,SAI SWAMI MAULI GNERAL KIRANA STORE,400100341135,W525G - WESTERN 525L GLASSTOP,19.4460722,72.7796835
HUL-I170107P1770-P1770,MAHALAXMI MEDICAL(MLD-W),400100279983,W525G - WESTERN 525L GLASSTOP,19.1960089,72.8214398
HUL-I10A438P12733991-P12733991,LOURDES GENERAL STORES,30123033,XS550 - XING XING 475L GLASSTOP,19.4461787,72.7781573
HUL-I10A301P11458-P11458,Shlok Kirana And General Stores,30089939,W425G - WESTERN 425L GLASSTOP,18.976665,73.1576367
HUL-I170107P1389-P1389,MURLIDHAR DRYFRUIT  (KAN-E),30049520,W425G - WESTERN 425L GLASSTOP,19.2127614,72.8692812
HUL-I134490P3141-P3141,MAYUR MEDICAL (THA-VILL),30125260,W325G - WESTERN 325L GLASSTOP,19.2142934,72.8702156
HUL-I10A438P12736221-P12736221,GREEN VIEW,400100219465,W425G - WESTERN 425L GLASSTOP,19.4537168,72.7762036
HUL-I10A008P1189-P1189,5.NAVJYOTI MEDICO  -(MLD-W),400100335763,W425G - WESTERN 425L GLASSTOP,19.1924638,72.8373234
HUL-I133832P12300-P12300,SAI ENTERPRISES STATIONERY AND XEROX,400100267718,W425G - WESTERN 425L GLASSTOP,18.9328687,73.1639405
HUL-I134048P297-P297,NATURES BASKET LTD.- KANDIVALI,400100275348,SRF500 - VERTICAL FREEZER - WESTERN,19.212423,72.8728362
HUL-I134524P373-P373,PRINCE ISKRIM VIRAR,30131934,W525G - WESTERN 525L GLASSTOP,19.4559678,72.7758302
HUL-I10A008P448234-P448234,MISHTI RABDI,400100349974,W225G - WESTERN 225L GLASSTOP,19.1855111,72.8423713
HUL-I170107P1939-P1939,MOTHER CHEMIST & GEN (DESI BITES) (KAN-E),400100088819,VT3 - NUCAB 400L GLASSTOP,19.2122392,72.8725464
HUL-I10A438P12736485-P12736485,KAMAL MEGA MART,400100254109,W325G - WESTERN 325L GLASSTOP,19.4557794,72.7753988
HUL-I10A008P448381-P448381,National Chemist,400100349930,W525G - WESTERN 525L GLASSTOP,19.1852641,72.8421431
HUL-I134490P2225-P2225,RACHNA ENTERPRISES (KAN-E),30111662,W325G - WESTERN 325L GLASSTOP,19.2093543,72.878276
HUL-I10C140P7269-P7269,SHIVSHAMBO FAMILY RESTAURANTS,400100266754,W425G - WESTERN 425L GLASSTOP,18.9551176,73.1651839
HUL-I10A438P930-P930,R.K. ENTERPRISES,30100503,W425G - WESTERN 425L GLASSTOP,19.4629716,72.7764323
HUL-I10A008P914-P914,KANJI RAM JI GRAIN STORE (MAL-W),400100253846,W325G - WESTERN 325L GLASSTOP,19.1831786,72.8421319
HUL-I134490P10190-P10190,Maleshwar Store,400100384543,W425G - WESTERN 425L GLASSTOP,19.2122984,72.8785953
HUL-I10A301P12147-P12147,SHRI KRUSHNA SWEET AND FARSAN MART,400100292754,W425G - WESTERN 425L GLASSTOP,18.9539488,73.1714769
HUL-I10C140P7978-P7978,SHREE KULDEVI SUPER MARKET,400100286970,W325G - WESTERN 325L GLASSTOP,18.958569,73.1820582
HUL-I10C140P7566-P7566,SHREE ASHTAVINSYAK MOBILE AND DUDH DAIRY,400100214947,W325G - WESTERN 325L GLASSTOP,18.9640775,73.1721957
HUL-I10A008P448564-P448564,Aadya Daery,400100322187,W325G - WESTERN 325L GLASSTOP,19.191255,72.8375635
HUL-I133832P12427-P12427,SHREE BIKANER SWEETS (SHEDUNG),400100372076,W425G - WESTERN 425L GLASSTOP,18.9536644,73.1710453
HUL-I10A008P4378-P4378,ORLEM MART (MALAD WEST ),400100341117,W425G - WESTERN 425L GLASSTOP,19.1939981,72.8388085
HUL-I10C162P3339-P3339,One Stop Shop,400100335631,W425G - WESTERN 425L GLASSTOP,19.1708242,73.0309563
HUL-I10C162P3217-P3217,BISMILLHA SUPER MARKET,400100322170,W325G - WESTERN 325L GLASSTOP,19.169666,73.0311166
HUL-I10C032P6174-P6174,Galaxy Sweet And Farsan Mart,400100370041,W325G - WESTERN 325L GLASSTOP,19.2293565,73.1453443
HUL-I10C140P7313-P7313,NITYAM GENERAL STORE,400100286413,W325G - WESTERN 325L GLASSTOP,18.983098,73.0962206
HUL-I10C425P149-P149,PATEL RETAIL LIMITED ( MUMBRA),400100350239,SRF500 - VERTICAL FREEZER - WESTERN,19.1656364,73.0329097
HUL-I134714P1701-P1701,Fantasy Super Market -Malad W,400100382218,W425G - WESTERN 425L GLASSTOP,19.1956181,72.8375832
HUL-I10A074P1459-P1459,VISHWANATH KIRANA STORE (SAVALE),30083969,W425G - WESTERN 425L GLASSTOP,18.9037968,73.1567823
HUL-I10C162P3304-P3304,Master General And Kirana Store,400100325891,W325G - WESTERN 325L GLASSTOP,19.1626732,73.0316146
HUL-I10A438P12734086-P12734086,SANAVI MEDICAL,30130702,W425G - WESTERN 425L GLASSTOP,19.3835091,72.8280259
HUL-I170029P1358-P1358,SHREE KRISHNA RASVANTI GRUH,30037306,VT3 - NUCAB 400L GLASSTOP,19.2404494,73.1290023
HUL-I10A438P12734330-P12734330,RAJLAXMI MEDICAL,30155037,W425G - WESTERN 425L GLASSTOP,19.3858603,72.8265888
HUL-I133832P1232-P1232,SHRI DARASHAN KIRANA STORES,30004133,VT3 - NUCAB 400L GLASSTOP,18.8902869,73.1511386
HUL-I10A008P1931-P1931,0 WELLNESS FOREVER (MLD-W),400100348543,W525G - WESTERN 525L GLASSTOP,19.1842519,72.8360947
HUL-I10A421P6613-P6613,NEW KHETLAJI STORES,400100268115,W425G - WESTERN 425L GLASSTOP,19.0382481,72.8517325
HUL-I10A438P12736239-P12736239,PARIZAD MEDICAL AND GENERAL STORE,400100219523,W425G - WESTERN 425L GLASSTOP,19.3887207,72.8261471
HUL-I10A421P6742-P6742,New Rahmat Resturant.1,400100341163,W525G - WESTERN 525L GLASSTOP,19.0386701,72.8508924
HUL-I170029P4706-P4706,Reliance Retail Limited(new Bharat Society),400100275455,SRF500 - VERTICAL FREEZER - WESTERN,19.2181692,73.1423902
HUL-I10A438P12734057-P12734057,PANCHVATI MEDICAL AND GENERAL STORE,30130683,W425G - WESTERN 425L GLASSTOP,19.3889921,72.8263208
HUL-I10C032P6265-P6265,Shiv Shakti Medical,400100403396,W325G - WESTERN 325L GLASSTOP,19.2173145,73.1442696
HUL-I10A421P4971-P4971,JAY BHARAT MEDICAL STORERS,400100286235,W325G - WESTERN 325L GLASSTOP,19.0373707,72.8532627
HUL-I10C273P3089-P3089,Shree Ram Kirana And General Store,400100379982,W425G - WESTERN 425L GLASSTOP,18.8806722,73.1665723
HUL-I10A438P12736859-P12736859,DUBEY STORE,400100286752,W325G - WESTERN 325L GLASSTOP,19.391531,72.8261459
HUL-I134490P9841-P9841,Shivai Pales,400100335823,W425G - WESTERN 425L GLASSTOP,19.1963209,72.8721113
HUL-I10A421P6937-P6937,SHREE CHINTAMANI GENERAL STORE,400100384288,W425G - WESTERN 425L GLASSTOP,19.034133,72.850957
HUL-I10A438P12736136-P12736136,SUNSHINE CHEMIST,400100211702,W325G - WESTERN 325L GLASSTOP,19.3915338,72.825899
HUL-I10C273P3311-P3311,Dharmender Pan Shop,400100273634,W425G - WESTERN 425L GLASSTOP,18.877741,73.1628137
HUL-I10A008P448584-P448584,Bhukkads ( The Hunger Joint),400100215708,W325G - WESTERN 325L GLASSTOP,19.1789273,72.8355589
HUL-I134490P1859-P1859,SHAGUN A/C PARTY HALL (LOKH-KAN),400100324938,W525G - WESTERN 525L GLASSTOP,19.1942852,72.8741582
HUL-I10A438P12736793-P12736793,ANITA ENTERPRISES (VASAI),400100286802,W325G - WESTERN 325L GLASSTOP,19.3915706,72.8247589
HUL-I10C032P6157-P6157,Shree Khetlaji Super Market,400100370015,W325G - WESTERN 325L GLASSTOP,19.2139315,73.1418068
HUL-I134490P9580-P9580,Mahalaxmi Medical And Super Market,400100292760,W425G - WESTERN 425L GLASSTOP,19.1952822,72.8743703
HUL-I1701071170-1170,SIERRA MEDICINE SHOP,30041610,VT4 - NUCAB 450L GLASSTOP,19.1952953,72.8743803
HUL-I10A421P6559-P6559,PINK MEDICAL,400100251823,W325G - WESTERN 325L GLASSTOP,19.041308,72.8558722
HUL-I10C273P3329-P3329,Kavita Mediacl And J Store,400100384527,W425G - WESTERN 425L GLASSTOP,18.8913311,73.1648907
HUL-I134524P762-P762,SANDEEP SUPER MARKET,30028145,VT3 - NUCAB 400L GLASSTOP,19.3948519,72.8244182
HUL-I10A451P10116-P10116,Omkar General Store,400100370052,W325G - WESTERN 325L GLASSTOP,19.1175175,72.8701243
HUL-I10C273P3451-P3451,Shree Shiv Shakti Dairy,400100319231,W425G - WESTERN 425L GLASSTOP,18.8917853,73.1631369
HUL-I10A421P6241-P6241,S.P.C. GENERAL STORE,30004149,VT3 - NUCAB 400L GLASSTOP,19.0423316,72.8569019
HUL-I10A451P10172-P10172,More Pan Bidi  Shop,400100390032,W225G - WESTERN 225L GLASSTOP,19.1178823,72.8670862
HUL-I134490P10092-P10092,Maniyari Medical And General Store,400100380006,W425G - WESTERN 425L GLASSTOP,19.1970464,72.8669528
HUL-I10A421P6978-P6978,JAISWAL COLD DRINK,400100384283,W425G - WESTERN 425L GLASSTOP,19.0426428,72.8576882
HUL-I10C273P3090-P3090,Snow Mount,400100379993,W425G - WESTERN 425L GLASSTOP,18.8972219,73.1812677
HUL-I10C140P7680-P7680,BALAJI ICE CREAM PARLOUR,400100293528,W425G - WESTERN 425L GLASSTOP,18.8972482,73.1821216
HUL-I10A421P6309-P6309,CITY MEDICAL & GENERAL STORE,400100211745,W325G - WESTERN 325L GLASSTOP,19.0433757,72.860394
HUL-I10A451P10145-P10145,RamKrishna Dairy Farm,400100384511,W425G - WESTERN 425L GLASSTOP,19.1201713,72.8543458
HUL-I134490P1391-P1391,VITHAL CHEMIST (KAN E),400100403432,W325G - WESTERN 325L GLASSTOP,19.2038567,72.8558302
HUL-I10C140P7718-P7718,SHREE SADGURU KRUPA SWEET MART,400100291554,W425G - WESTERN 425L GLASSTOP,18.8972015,73.1829082
HUL-I10A438P12736712-P12736712,PRABHU PAN AND ICECREAM CENTER,400100286643,W325G - WESTERN 325L GLASSTOP,19.3617492,72.7962214
HUL-I10A421P6695-P6695,1.JAI BHAVANI ICE CREAM AND COLDRING,400100286562,W325G - WESTERN 325L GLASSTOP,19.0479467,72.8557083
HUL-I10A451P10088-P10088,BHARAT RESTAURANT VEG & NON VEG,400100370169,W325G - WESTERN 325L GLASSTOP,19.1196979,72.8478938
HUL-I133832P2567-P2567,SHRI BIKANER SWEETS & DRYFRUITS,400100322294,W525G - WESTERN 525L GLASSTOP,18.8969088,73.1929742
HUL-I10A438P12736062-P12736062,PRINCE ICE CREM,30153118,W425G - WESTERN 425L GLASSTOP,19.3616602,72.7963216
HUL-I10C140P7508-P7508,RAMDEV ICECREAM CENTER,400100273622,W425G - WESTERN 425L GLASSTOP,18.8939755,73.1953917
HUL-I10A421P6657-P6657,Saif General Stor,400100286257,W325G - WESTERN 325L GLASSTOP,19.0446051,72.8557467
HUL-I10A008P448017-P448017,ROYAL PHARMACY,400100252662,W325G - WESTERN 325L GLASSTOP,19.2017645,72.8270735
HUL-I10A438P12736481-P12736481,MS ANDYS FROZEN .MART,30081674,W425G - WESTERN 425L GLASSTOP,19.3622049,72.8016283
HUL-I10A421P6713-P6713,ZAIRA SUPER MARKET,400100251828,W325G - WESTERN 325L GLASSTOP,19.0411395,72.8551315
HUL-I134714P1975-P1975,Namah Enterprises (Andheri),400100226154,W325G - WESTERN 325L GLASSTOP,19.1186334,72.8474902
HUL-I10A438P12737262-P12737262,Vinit Sweet Corner,400100341153,W525G - WESTERN 525L GLASSTOP,19.3630803,72.8036678
HUL-I10A008P448288-P448288,Anthonay Store,400100333185,W325G - WESTERN 325L GLASSTOP,19.2006122,72.8365929
HUL-I10C162P3192-P3192,Swaraaj Kirana store,400100338994,W325G - WESTERN 325L GLASSTOP,19.2572031,73.0279203
HUL-I10C162P3740-P3740,BABA GENERAL STORE,400100368485,W325G - WESTERN 325L GLASSTOP,19.1594502,73.0290719
HUL-I10C162P1979-P1979,SHIVAY DAIRY,400100265867,W425G - WESTERN 425L GLASSTOP,19.2481194,73.0100425
HUL-I10C162P1845-P1845,Shree Sanvariya Dairy,30114507,W425G - WESTERN 425L GLASSTOP,19.2482372,73.0182663
HUL-I10C162P2466-P2466,Shree Matoshree Dairy,400100372051,W425G - WESTERN 425L GLASSTOP,19.2460512,73.0178637
HUL-I10C181P3317-P3317,Lee Jardin Resort & Spa,400100341105,W425G - WESTERN 425L GLASSTOP,18.9417949,73.3259306
HUL-I10C162P3743-P3743,AL KAREEM,400100377321,W425G - WESTERN 425L GLASSTOP,19.1595296,73.0306454
HUL-I190034P5817-P5817,METRO MEDICAL (KALHER),400100126107,VT3 - NUCAB 400L GLASSTOP,19.2415995,73.0166732
HUL-I134549P1119-P1119,Ganesh General Stores,400100319122,W425G - WESTERN 425L GLASSTOP,18.91297,73.3215481
HUL-I190034P1325-P1325,HANUMAN DAIRY & BENGALI SWEET,30085882,W425G - WESTERN 425L GLASSTOP,19.238487,73.016177
HUL-I10C162P3868-P3868,PURNIMA SUPER MARKET,400100384466,W425G - WESTERN 425L GLASSTOP,19.2384873,73.0161804
HUL-I10C162P3616-P3616,NADEEM GENERAL STORE,400100374967,W425G - WESTERN 425L GLASSTOP,19.1595825,73.0314289
HUL-I10C181P3575-P3575,Sangram General Store,400100384601,W225G - WESTERN 225L GLASSTOP,18.9121065,73.3216356
HUL-I190034P1739-P1739,1.MAHARASHTRA MEDICO,30012548,VT2 - NUCAB 300L GLASSTOP,19.2364514,73.014617
HUL-I10C181P3585-P3585,Tanmay Medical & General Store,400100384609,W225G - WESTERN 225L GLASSTOP,18.9096166,73.3234051
HUL-I190034P10441-P10441,MY CHEMIST,400100384496,W425G - WESTERN 425L GLASSTOP,19.1603963,73.0280299
HUL-I10C181P3589-P3589,Rameshwar Icecream,400100384536,W425G - WESTERN 425L GLASSTOP,18.9098212,73.3247726
HUL-I10C162P4086-P4086,JAY MALHAR DAIRY,400100322047,W325G - WESTERN 325L GLASSTOP,19.2356083,73.010504
HUL-I10C181P3559-P3559,Shree Ji Dairy & Icecream,400100384538,W425G - WESTERN 425L GLASSTOP,18.9091421,73.3277357
HUL-I10C162P3813-P3813,ASHRAF GENERAL STORES,400100381999,W425G - WESTERN 425L GLASSTOP,19.1578565,73.0282571
HUL-I10C181P3706-P3706,WELCOME GENERAL STORE,400100357198,W325G - WESTERN 325L GLASSTOP,18.9099437,73.3370494
HUL-I10C162P2950-P2950,Krishna Fruit and Juice Center,400100325890,W325G - WESTERN 325L GLASSTOP,19.2457942,73.020787
HUL-I10C140P7719-P7719,AARADHYA ICE CREAM PARLOUR AND SNACKS CORNER,400100286411,W325G - WESTERN 325L GLASSTOP,18.9140056,73.1957141
HUL-I134490P9877-P9877,Welcome Traders,400100341077,W425G - WESTERN 425L GLASSTOP,19.2563186,72.8614179
HUL-I10C162P3816-P3816,Jay Mata Di General Store,400100339409,W325G - WESTERN 325L GLASSTOP,19.248571,73.0172588
HUL-I10C273P3494-P3494,Express Mart,30100596,W425G - WESTERN 425L GLASSTOP,18.9091316,73.1961808
HUL-I134490P10180-P10180,Friendz Pan Corner,400100369818,W325G - WESTERN 325L GLASSTOP,19.2593684,72.8607224
HUL-I10C162P3208-P3208,CENTRAL MEDICOS,400100322105,W325G - WESTERN 325L GLASSTOP,19.2462803,73.0180231
HUL-I10C032P4375-P4375,Five Star,400100375064,W425G - WESTERN 425L GLASSTOP,18.9653803,73.3286752
HUL-I10C181P3349-P3349,Royal Bikaner Mithaai Wala,400100375069,W425G - WESTERN 425L GLASSTOP,18.9669244,73.3286485
HUL-I134549P1157-P1157,Datta Guru Sadan,400100335664,W425G - WESTERN 425L GLASSTOP,18.9671568,73.3286419
HUL-I10C181P3484-P3484,Swanada Hotel,400100379975,W425G - WESTERN 425L GLASSTOP,18.9677056,73.3287189
HUL-I10C032P5774-P5774,Shree Chilaye Mata Kirana Store,400100324442,W325G - WESTERN 325L GLASSTOP,19.2158685,73.138491
HUL-I134490P3033-P3033,CAKE STUDIO (KAN-E),30009991,VT2 - NUCAB 300L GLASSTOP,19.1996646,72.8787349
HUL-I10C273P3306-P3306,Shree Bhairavnath Traders (Mohpada ),400100389645,W525G - WESTERN 525L GLASSTOP,18.8939283,73.1959217
HUL-I10C032P5785-P5785,Om Sai General Store,400100333245,W325G - WESTERN 325L GLASSTOP,19.2135335,73.1330361
HUL-I134490P10018-P10018,Ramesh Medical,400100357191,W325G - WESTERN 325L GLASSTOP,19.1998386,72.8792403
